EmployeeID,FirstName,LastName,Gender,Age,Department,DistanceFromHome (KM),State,Ethnicity,EducationField,JobRole,MaritalStatus,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevel
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Satisfied,Very Satisfied,Very Satisfied,1,2,Very Good,High,Above Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Satisfied,Satisfied,Neutral,3,3,Excellent,High,Above Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Very Satisfied,Satisfied,Neutral,2,0,Good,Average,Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Neutral,Very Satisfied,Satisfied,3,0,Excellent,High,High,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Very Satisfied,Satisfied,Neutral,3,1,Very Good,Above Average,Above Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Neutral,Dissatisfied,Neutral,2,0,Fair,Above Average,Above Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Satisfied,Dissatisfied,Dissatisfied,2,0,Fair,Average,Below Average,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Technology,3,IL,White,Computer Science,Software Engineer,Divorced,48395,No,2012-01-15,No,10,2,4,Very Satisfied,Neutral,Very Satisfied,2,1,Good,Average,Average,Bachelors 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Neutral,Neutral,Neutral,3,0,Good,High,Above Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Neutral,Dissatisfied,Neutral,1,2,Excellent,Above Average,Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Satisfied,Very Satisfied,Dissatisfied,3,2,Excellent,High,High,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Neutral,Very Satisfied,Satisfied,2,2,Fair,High,Above Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Neutral,Dissatisfied,Very Satisfied,1,3,Fair,Above Average,Above Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Very Satisfied,Very Satisfied,Satisfied,2,1,Excellent,Above Average,Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Satisfied,Neutral,Very Satisfied,1,0,Good,Above Average,Above Average,Masters 
97F4-0B14,Vernen,Powner,Male,33,Technology,4,NY,Mixed or multiple ethnic groups,Other,Senior Software Engineer,Single,97126,No,2012-01-15,No,10,10,2,Neutral,Dissatisfied,Very Satisfied,3,3,Excellent,Average,Below Average,Masters 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Neutral,Dissatisfied,Very Satisfied,1,2,Excellent,High,Above Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Neutral,Very Satisfied,Very Satisfied,3,1,Excellent,Average,Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Satisfied,Satisfied,Very Satisfied,3,3,Good,Above Average,Above Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Satisfied,Very Satisfied,Satisfied,2,0,Excellent,Above Average,Above Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Very Satisfied,Satisfied,Very Satisfied,2,2,Very Good,Average,Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Very Satisfied,Neutral,Neutral,1,1,Very Good,Average,Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Neutral,Satisfied,Dissatisfied,2,1,Good,High,Above Average,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Technology,21,IL,Black or African American,Information Systems,Engineering Manager,Married,316208,No,2012-01-17,No,10,8,7,Satisfied,Dissatisfied,Very Satisfied,1,1,Very Good,High,Above Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Very Satisfied,Satisfied,Dissatisfied,1,1,Excellent,Above Average,Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Satisfied,Neutral,Dissatisfied,1,0,Very Good,Above Average,Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Neutral,Very Satisfied,Neutral,1,2,Excellent,Average,Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Satisfied,Very Satisfied,Neutral,1,3,Fair,Average,Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Satisfied,Satisfied,Very Satisfied,2,0,Good,Average,Below Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Neutral,Very Satisfied,Satisfied,3,1,Good,High,High,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Very Satisfied,Satisfied,Dissatisfied,1,1,Good,High,Above Average,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Sales,27,CA,Mixed or multiple ethnic groups,Marketing,Sales Executive,Single,128885,Yes,2012-01-17,No,10,10,2,Very Satisfied,Satisfied,Neutral,2,1,Very Good,High,Above Average,Bachelors 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Satisfied,Satisfied,Very Satisfied,2,0,Fair,Above Average,Above Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Satisfied,Dissatisfied,Satisfied,2,1,Very Good,High,Above Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Satisfied,Very Satisfied,Neutral,1,0,Very Good,Average,Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Neutral,Satisfied,Satisfied,2,2,Good,Above Average,Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Very Satisfied,Neutral,Neutral,1,0,Very Good,Average,Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Satisfied,Satisfied,Neutral,2,1,Excellent,Above Average,Above Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Very Satisfied,Neutral,Very Satisfied,2,3,Fair,Above Average,Above Average,Masters 
DFA9-990E,Cale,Holston,Male,43,Sales,34,NY,White,Marketing ,Sales Executive,Married,108315,No,2012-01-17,No,10,10,10,Very Satisfied,Very Satisfied,Very Satisfied,3,2,Good,High,Above Average,Masters 
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Satisfied,Satisfied,Neutral,3,3,Excellent,Average,Average,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Very Satisfied,Dissatisfied,Satisfied,1,0,Good,Above Average,Above Average,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Satisfied,Dissatisfied,Very Satisfied,1,2,Very Good,Average,Average,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Satisfied,Dissatisfied,Satisfied,1,1,Excellent,Average,Average,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Very Satisfied,Satisfied,Satisfied,1,3,Very Good,High,High,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Satisfied,Dissatisfied,Satisfied,3,3,Good,High,High,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Satisfied,Very Satisfied,Satisfied,1,2,Excellent,High,Above Average,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Technology,19,NY,Asian or Asian American,Computer Science,Software Engineer,Married,136521,No,2012-01-18,No,10,6,1,Very Satisfied,Very Satisfied,Neutral,2,0,Excellent,Above Average,Above Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Very Satisfied,Neutral,Very Satisfied,3,1,Excellent,Above Average,Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Very Satisfied,Dissatisfied,Very Satisfied,3,0,Very Good,Above Average,Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Satisfied,Dissatisfied,Neutral,2,3,Good,Above Average,Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Neutral,Satisfied,Satisfied,3,3,Very Good,Above Average,Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Very Satisfied,Neutral,Dissatisfied,3,1,Excellent,Average,Below Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Very Satisfied,Satisfied,Neutral,3,2,Very Good,High,High,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Neutral,Neutral,Satisfied,1,0,Fair,Above Average,Above Average,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Sales,1,CA,White,Economics,Sales Executive,Single,151141,No,2012-01-19,No,10,6,9,Neutral,Dissatisfied,Very Satisfied,2,0,Very Good,High,Above Average,No Formal Qualifications
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Very Satisfied,Very Satisfied,Neutral,1,3,Very Good,High,Above Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Satisfied,Satisfied,Very Satisfied,1,1,Fair,Above Average,Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Very Satisfied,Dissatisfied,Dissatisfied,1,0,Very Good,Average,Below Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Neutral,Very Satisfied,Very Satisfied,1,1,Very Good,Above Average,Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Neutral,Neutral,Very Satisfied,1,0,Good,Above Average,Above Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Very Satisfied,Very Satisfied,Neutral,3,0,Good,High,High,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Very Satisfied,Neutral,Neutral,2,1,Very Good,Average,Below Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Very Satisfied,Satisfied,Satisfied,3,1,Good,Average,Below Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Neutral,Neutral,Neutral,1,1,Fair,Above Average,Above Average,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Sales,17,CA,White,Technical Degree,Sales Executive,Married,107863,Yes,2012-01-19,Yes,8,8,5,Satisfied,Neutral,Dissatisfied,2,0,Good,High,High,High School 
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Satisfied,Dissatisfied,Very Satisfied,3,0,Fair,Average,Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Very Satisfied,Very Satisfied,Neutral,1,3,Good,High,Above Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Neutral,Very Satisfied,Neutral,3,0,Good,Above Average,Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Very Satisfied,Neutral,Satisfied,1,2,Very Good,Above Average,Above Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Satisfied,Satisfied,Satisfied,3,1,Excellent,High,Above Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Very Dissatisfied,Very Dissatisfied,Dissatisfied,3,1,Very Good,High,Above Average,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Neutral,Dissatisfied,Satisfied,2,0,Fair,High,High,No Formal Qualifications
C395-8C36,Curcio,Franek,Male,33,Human Resources,3,CA,Mixed or multiple ethnic groups,Technical Degree,Recruiter,Divorced,53616,Yes,2012-01-19,No,10,3,7,Very Satisfied,Neutral,Dissatisfied,1,1,Fair,High,High,No Formal Qualifications
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Very Satisfied,Very Satisfied,Dissatisfied,3,3,Good,Above Average,Average,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Very Satisfied,Satisfied,Neutral,3,1,Excellent,High,High,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Very Satisfied,Dissatisfied,Dissatisfied,3,1,Good,High,High,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Satisfied,Very Satisfied,Very Satisfied,2,0,Excellent,High,High,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Neutral,Satisfied,Satisfied,3,0,Good,Above Average,Average,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Satisfied,Satisfied,Satisfied,3,0,Good,High,High,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Very Satisfied,Neutral,Very Satisfied,3,0,Fair,Average,Below Average,High School 
E348-E12B,Burnaby,Guillet,Male,36,Technology,36,IL,White,Information Systems,Software Engineer,Divorced,61298,Yes,2012-01-19,No,10,9,3,Very Satisfied,Very Satisfied,Neutral,2,0,Fair,High,Above Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Satisfied,Very Satisfied,Neutral,1,1,Excellent,Above Average,Above Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Neutral,Very Satisfied,Very Satisfied,3,0,Good,Average,Below Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Neutral,Neutral,Neutral,2,1,Very Good,High,Above Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Very Satisfied,Very Satisfied,Dissatisfied,3,0,Fair,Above Average,Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Satisfied,Dissatisfied,Dissatisfied,2,3,Very Good,Average,Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Very Satisfied,Dissatisfied,Satisfied,1,0,Good,High,High,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Neutral,Dissatisfied,Dissatisfied,3,0,Very Good,Average,Below Average,High School 
B3AF-7E58,Elvira,Ianelli,Female,45,Human Resources,34,NY,Black or African American,Human Resources,Recruiter,Divorced,54132,Yes,2012-01-20,No,10,10,10,Satisfied,Neutral,Satisfied,3,1,Excellent,Average,Average,High School 
469A-8121,Baxie,Rising,Male,30,Technology,36,CA,American Indian or Alaska Native,Information Systems,Engineering Manager,Married,328415,No,2012-01-20,No,10,10,1,Satisfied,Dissatisfied,Satisfied,1,0,Very Good,Average,Below Average,Masters 
469A-8121,Baxie,Rising,Male,30,Technology,36,CA,American Indian or Alaska Native,Information Systems,Engineering Manager,Married,328415,No,2012-01-20,No,10,10,1,Very Satisfied,Dissatisfied,Satisfied,2,0,Very Good,Above Average,Above Average,Masters 
